,id,rating,recommend,clean_texts
247,257,4,1,skirt really beautiful agree small typically get usually bit room item decided get skirt case got would trouble breathing evening wore wonderful fabric weighty really lovely
248,258,3,0,well arms zero waist like bunch extra fabric hanging top super cute return
249,259,5,1,picture wasnt sure would fit got mail love snug first put get looser wear definitely gotten large
250,260,5,1,hesitant purchase coat price received admit little disappointed quality coat made soft felted material see easily silhouette coat boxy also heavy wear fall first winter love
251,261,5,1,top cute got lighter color fit great go many size medium stock blue color would one also
252,262,3,0,really love excited receive mail thought realistic assuming would somewhat sheer given doesnt seem white planet days however really sheer fit also short boxy coming woman plus size material extremely soft design cute maybe younger dont mind sheerness worth
253,263,5,1,perfect jacket shirt tee dress jacket well made goes anything
254,264,5,1,ordered dress colors peach color beautiful person wear dress rehearsal dinner end summer hold definitely worth price
255,266,5,1,dress incredible saw girl wearing local retailer bought navy color gorgeous person bright vibrant colors c bra inch waist quite big waist kept anyway sold got taken bit wore definitely turned thinking dress wont regret
256,267,4,1,love look quality jacket say true size way short tall wish came tall sizes
257,268,4,1,really love front shirt however back shirt jersey material doesnt seem match front shirt still wear cute threw bit first
258,269,5,1,absolutely love dress true size anyone look fabulous
259,270,3,1,color top didnt really like ruffled stitching around middle like someone bottom half bought daughter think comfortable good top knock around
260,271,5,1,per sized small medium jacket right room short like versatile jeans
261,272,5,1,essentially minus leather removed jacket great back si little shorter goes well peplum tops higher without looking bigger back hem longer skirt bulge love color wish came super dark rinse usually buy never tired jacket holding back order
262,273,5,1,bought colors glad dress absolutely gorgeous either color nice quality wear stylish time must summer
263,274,5,1,comfy fun polka dot soft baggy little shorter side think layer lace underneath look even athletic hourglass shape bought medium since little looser normally retailer small dont think would worked case would fitted great comfy weekend piece
264,275,5,1,could wear every day stylish comfortable
265,276,5,1,pretty top love color large ruffle great pretty necklace
266,277,5,1,love top full swing top slightly shorter length fullness perfectly wearing fitted get love colors fun wearing one washing fullness like pic true size arms slightly tight went usual perfect sleeve size would recommend going size otherwise true size
267,278,3,1,styling top really cute perfectly bigger hem baby doll look biggest complaint quality really cheap like quality would expect see cheap retailer lint like crazy hem pearl edge really badly buy quite bit worst quality item seen long time worth paying full price
268,279,5,1,love love love dress without really touching leaving tie buttons open casual feel
269,280,5,1,bust usually wear small retailer cloth stone running small fit fine room underneath small snug would perfect live north east medium still great shape still fitted waist enough room wear light sweater flannel medium still also great dress
